"StartTime","Dur","Proto","SrcAddr","Sport","Dir","DstAddr","Dport","State","sTos","dTos","TotPkts","TotBytes","SrcBytes","Label"
"2011/08/15 16:55:05.995962",0.000277,"udp","147.32.86.192","55024","<->","147.32.80.9","53","CON",0,0,2,258,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:55:35.061197",0.000312,"udp","147.32.84.134","51778","<->","147.32.80.9","53","CON",0,0,2,209,73,"flow=From-Normal-V46-Jist"
"2011/08/15 17:05:47.988364",0.000471,"udp","147.32.85.25","47180","<->","147.32.80.9","53","CON",0,0,2,530,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:48:30.090099",0.460201,"udp","147.32.84.229","13363","<->","218.173.130.185","65138","CON",0,0,2,135,75,"flow=Background-UDP-Established"
"2011/08/15 16:58:28.089364",0.000276,"udp","147.32.84.138","46821","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:03.552005",0.000256,"udp","147.32.84.59","43855","<->","147.32.80.9","53","CON",0,0,2,324,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:02:35.964419",0.418645,"udp","178.195.215.4","62256","<->","147.32.84.229","13363","CON",0,0,2,259,187,"flow=Background-UDP-Established"
"2011/08/15 17:07:42.413826",0.000221,"udp","147.32.84.138","50469","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:58:10.691698",0.000551,"udp","178.40.194.227","14007","<->","147.32.84.229","13363","CON",0,0,2,132,72,"flow=Background-UDP-Established"
"2011/08/15 17:10:07.295643",4.902693,"tcp","147.32.84.59","2472","->","83.218.106.85","28450","FSPA_FSPA",0,0,20,1390,774,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:09:58.089313",24.941074,"tcp","147.32.84.59","48291","->","92.123.64.128","80","FSPA_FSPA",0,0,20,8972,1172,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:53:48.180573",0.001572,"udp","93.211.59.211","42855","<->","147.32.84.229","13363","CON",0,0,2,239,177,"flow=Background-UDP-Established"
"2011/08/15 16:59:42.697023",0.003034,"udp","88.222.117.155","56847","<->","147.32.84.229","13363","CON",0,0,2,133,73,"flow=Background-UDP-Established"
"2011/08/15 16:56:32.166643",0.000464,"udp","147.32.84.164","36860","<->","147.32.80.9","53","CON",0,0,2,358,85,"flow=From-Normal-V46-Grill"
"2011/08/15 17:00:20.003152",0.000181,"udp","147.32.84.138","47141","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:48:36.836303",0.000201,"udp","147.32.84.138","42860","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:57:31.349299",0.000503,"udp","147.32.84.59","53820","<->","147.32.80.9","53","CON",0,0,2,232,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:55:40.897244",63.088795,"tcp","147.32.86.15","2473","->","195.113.232.81","80","SRPA_SPA",0,0,14,3861,2804,"flow=Background-TCP-Established"
"2011/08/15 17:02:18.979422",0.021251,"udp","147.32.84.21","52674","<->","147.32.80.9","53","CON",0,0,2,526,75,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:44:57.180257",0.227669,"udp","147.32.84.59","45290","<->","147.32.80.9","53","CON",0,0,2,223,73,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:00:30.896127",0.000565,"udp","95.68.137.175","33983","<->","147.32.84.229","13363","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 16:56:52.089304",0.000369,"udp","147.32.85.87","52337","<->","147.32.80.9","53","CON",0,0,2,324,76,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:54:58.301454",0.000257,"udp","147.32.84.2","58088","<->","147.32.80.9","53","CON",0,0,2,233,87,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:53:28.911276",0.000296,"udp","147.32.84.59","62446","<->","147.32.80.9","53","CON",0,0,2,257,73,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:48:09.275785",1077.998657,"udp","147.32.84.232","123","->","147.32.127.213","123","INT",0,NA,2,180,180,"flow=Background-UDP-Attempt"
"2011/08/15 17:01:11.964669",17.578716,"tcp","147.32.84.59","49996","->","147.32.80.7","80","FSRPA_FSPA",0,0,14,2756,698,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:01:09.094467",652.271362,"udp","218.163.6.201","7561","<->","147.32.84.229","13363","CON",0,0,4,1928,146,"flow=Background-UDP-Established"
"2011/08/15 17:09:03.344573",0.000217,"udp","147.32.85.25","50077","<->","147.32.80.9","53","CON",0,0,2,208,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:05:27.558198",0.000238,"udp","147.32.85.25","36190","<->","147.32.80.9","53","CON",0,0,2,207,66,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:58:52.485613",0.03488,"udp","147.32.84.59","63270","<->","147.32.80.9","53","CON",0,0,2,237,88,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:32.578099",0.000505,"udp","82.29.32.32","25132","<->","147.32.84.229","13363","CON",0,0,2,137,77,"flow=Background-UDP-Established"
"2011/08/15 16:48:45.297072",6.791116,"tcp","147.32.84.59","7814","->","68.233.5.80","80","SRPA_FSPA",0,0,10,1246,857,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:47:40.200551",0.051019,"udp","147.32.85.40","54817","<->","147.32.80.9","53","CON",0,0,2,255,77,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:54:57.389984",0.000282,"udp","147.32.84.138","42937","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:01:11.922466",0.000823,"udp","212.233.201.176","37510","<->","147.32.84.229","13363","CON",0,0,2,619,79,"flow=Background-UDP-Established"
"2011/08/15 16:55:51.235457",0.000278,"udp","147.32.85.34","60455","<->","147.32.80.9","53","CON",0,0,2,323,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:44:49.898347",0.000291,"udp","147.32.84.138","54981","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:57:02.668222",0.000389,"udp","147.32.84.138","53336","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:35.818623",0.000243,"udp","147.32.84.59","55224","<->","147.32.80.9","53","CON",0,0,2,229,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:56:22.969317",405.459869,"udp","188.92.9.66","19277","<->","147.32.84.229","13363","CON",0,0,4,466,342,"flow=Background-UDP-Established"
"2011/08/15 16:46:25.011643",0.000616,"udp","85.27.32.178","6550","<->","147.32.84.229","13363","CON",0,0,2,248,186,"flow=Background-UDP-Established"
"2011/08/15 17:08:51.308064",0.000467,"udp","97.65.221.41","13437","<->","147.32.84.229","13363","CON",0,0,2,135,75,"flow=Background-UDP-Established"
"2011/08/15 17:12:25.905523",0.159928,"udp","147.32.84.59","42054","<->","71.62.84.216","55393","CON",0,0,2,135,75,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:06:57.439868",0.001757,"rtcp","24.224.195.35","61714","<->","147.32.84.229","13363","CON",0,0,2,524,464,"flow=Background-UDP-Established"
"2011/08/15 16:52:35.171865",0.000217,"udp","147.32.84.138","36169","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:56:15.717665",0.00025,"udp","147.32.84.138","46602","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:00:54.545147",0.023046,"udp","147.32.84.229","13363","<->","89.173.18.137","44454","CON",0,0,4,680,559,"flow=Background-UDP-Established"
"2011/08/15 17:10:30.395449",0.832189,"tcp","147.32.86.20","1192","->","193.93.174.21","80","FSPA_FSPA",0,0,100,95872,1886,"flow=Background-TCP-Established"
"2011/08/15 17:06:10.261516",0.3429,"udp","147.32.84.229","13363","<->","123.240.224.24","17075","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 16:47:50.277370",0.000324,"udp","147.32.85.34","51592","<->","147.32.80.9","53","CON",0,0,2,327,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:50:04.218545",0.052553,"udp","147.32.84.229","13363","<->","86.30.163.33","15149","CON",0,0,2,525,465,"flow=Background-UDP-Established"
"2011/08/15 17:11:15.535809",0.000287,"udp","147.32.84.138","51203","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:47:21.288685",0.000205,"udp","122.144.4.130","39242","<->","147.32.85.5","21857","CON",0,0,2,128,60,"flow=Background-UDP-Established"
"2011/08/15 16:55:58.788014",0.000261,"udp","147.32.84.59","59063","<->","147.32.80.9","53","CON",0,0,2,210,80,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:28.756997",1771.572144,"tcp","147.32.86.179","443","<?>","81.179.50.146","34559","PA_PA",0,0,198,12393,8253,"flow=Background"
"2011/08/15 16:46:12.913015",0.000697,"udp","212.56.207.70","30139","<->","147.32.84.229","13363","CON",0,0,2,135,75,"flow=Background-UDP-Established"
"2011/08/15 17:06:58.322853",0.000271,"udp","147.32.86.20","58900","<->","147.32.80.9","53","CON",0,0,2,261,84,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:00:01.327008",0.000189,"udp","147.32.84.138","37896","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:06:43.872429",3.297082,"tcp","147.32.84.59","8075","->","174.121.79.174","80","SRPA_FSPA",0,0,10,1349,897,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:55:20.501257",0.000117,"udp","147.32.84.59","55435","<->","147.32.80.9","53","CON",0,0,2,216,83,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:57:55.932542",0.000223,"udp","147.32.85.25","39969","<->","147.32.80.9","53","CON",0,0,2,208,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:52:20.421974",0.004637,"udp","128.119.247.100","48409","<->","147.32.84.229","13363","CON",0,0,4,3015,60,"flow=Background-UDP-Established"
"2011/08/15 16:50:00.517879",0.000205,"udp","147.32.84.138","33000","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:56:09.912139",0.000175,"udp","147.32.84.164","38424","<->","147.32.80.9","53","CON",0,0,2,258,78,"flow=From-Normal-V46-Grill"
"2011/08/15 16:43:53.548087",607.983276,"udp","186.205.129.232","46789","<->","147.32.84.229","13363","CON",0,0,4,506,382,"flow=Background-UDP-Established"
"2011/08/15 16:58:34.623146",0.013528,"tcp","147.32.84.215","52794","->","86.49.87.107","6889","S_RA",0,0,2,134,74,"flow=Background-TCP-Attempt"
"2011/08/15 17:02:21.819529",0.000394,"udp","147.32.85.7","48489","<->","147.32.80.9","53","CON",0,0,2,382,77,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:44:11.592905",538.732422,"tcp","46.4.161.227","5269","<?>","147.32.84.130","34879","FA_FA",0,0,21,1260,600,"flow=Background"
"2011/08/15 16:58:03.562472",0.000168,"udp","147.32.84.138","58351","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:49:50.640287",25.284002,"tcp","147.32.84.59","60896","->","87.240.134.204","80","FSPA_FSPA",0,0,12,1996,1352,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:54:56.314416",0.155209,"udp","147.32.84.59","54815","<->","147.32.80.9","53","CON",0,0,2,312,75,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:06:56.049004",0.00039,"udp","147.32.84.59","62221","<->","147.32.80.9","53","CON",0,0,2,233,77,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:01:40.929033",99.140633,"udp","147.32.84.229","13363","<->","70.95.165.10","1801","CON",0,0,6,805,625,"flow=Background-UDP-Established"
"2011/08/15 16:46:18.442049",0.000218,"udp","147.32.84.138","39519","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:12:38.470362",46.750465,"tcp","147.32.85.7","39566","->","94.127.76.90","80","SPA_SPA",0,0,65,47024,4572,"flow=Background-TCP-Established"
"2011/08/15 16:46:11.211507",0.000224,"udp","147.32.84.138","39983","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:04:38.711668",11.691887,"tcp","147.32.85.7","34572","->","72.36.210.254","80","FSA_FSA",0,0,7,478,272,"flow=Background-TCP-Established"
"2011/08/15 17:06:34.977136",0.000376,"udp","147.32.85.7","44507","<->","147.32.80.9","53","CON",0,0,2,220,70,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:49:36.303584",340.985748,"tcp","208.98.50.2","7171","->","147.32.84.125","1024","SA_R",0,0,4,240,120,"flow=Background-TCP-Established"
"2011/08/15 17:02:00.466477",611.782166,"tcp","138.38.192.192","50338","->","147.32.84.229","443","SPA_SPA",0,0,83,10172,7015,"flow=Background-TCP-Established"
"2011/08/15 16:43:23.804655",1477.775879,"tcp","147.32.86.155","49842","<?>","74.125.43.108","993","FPA_FPA",0,0,685,86797,40917,"flow=Background"
"2011/08/15 16:49:57.166262",0.000495,"udp","85.224.167.194","43816","<->","147.32.84.229","13363","CON",0,0,2,135,75,"flow=Background-UDP-Established"
"2011/08/15 17:04:29.640896",2.547716,"tcp","147.32.85.76","2273","->","69.163.188.190","80","FSPA_FSPA",0,0,11,1336,735,"flow=Background-TCP-Established"
"2011/08/15 16:57:59.445921",0.000268,"udp","147.32.84.59","60073","<->","147.32.80.9","53","CON",0,0,2,208,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:08:33.643101",0.000168,"udp","147.32.84.138","55227","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:12:08.087669",0.174,"udp","147.32.84.229","13363","<->","50.18.68.193","33033","CON",0,0,5,5248,60,"flow=Background-UDP-Established"
"2011/08/15 16:43:55.783888",6.002023,"udp","147.32.84.229","13363","->","206.188.130.18","64295","INT",0,NA,3,219,219,"flow=Background-UDP-Attempt"
"2011/08/15 16:59:54.094516",0.000196,"udp","147.32.85.25","58946","<->","147.32.80.9","53","CON",0,0,2,208,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:12:33.707365",0.000405,"udp","147.32.84.138","44438","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:06:07.289401",0.000265,"udp","147.32.84.138","44076","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:04:13.306712",0.001661,"udp","147.32.84.59","44907","<->","147.32.80.9","53","CON",0,0,2,264,86,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:06:02.318662",0.000104,"udp","147.32.84.138","43723","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:52.073813",0.000223,"udp","147.32.85.34","59550","<->","147.32.80.9","53","CON",0,0,2,324,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:56:19.360417",0.000527,"udp","84.238.32.146","32650","<->","147.32.84.229","443","CON",0,0,2,128,60,"flow=Background-UDP-Established"
"2011/08/15 16:48:56.450882",176.797989,"tcp","147.32.85.40","3940","->","131.107.65.248","80","FSPA_FSPA",0,0,118,111865,7977,"flow=Background-TCP-Established"
"2011/08/15 17:00:13.209812",15.229181,"tcp","147.32.84.164","44119","->","77.75.76.72","80","FSPA_FSPA",0,0,29,18769,4587,"flow=From-Normal-V46-Grill"
"2011/08/15 16:51:58.538558",2.331955,"tcp","66.249.66.119","58669","->","147.32.84.188","80","FSPA_FSPA",0,0,12,3086,809,"flow=Background-TCP-Established"
"2011/08/15 17:07:45.024137",0.369902,"tcp","147.32.84.59","50161","->","76.13.114.90","80","FSPA_FSPA",0,0,9,1537,699,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:01:59.245506",3.2659,"tcp","74.198.9.154","54540","->","147.32.84.229","80","FSRPA_FSPA",0,0,11,832,424,"flow=Background-TCP-Established"
"2011/08/15 16:53:47.946414",0.00038,"udp","147.32.84.138","59763","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:48:18.674249",0.000289,"udp","147.32.84.138","46451","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:53:15.627057",0.000509,"udp","178.95.168.12","16068","<->","147.32.84.229","13363","CON",0,0,2,133,73,"flow=Background-UDP-Established"
"2011/08/15 16:48:07.596885",0.00024,"udp","147.32.84.138","45684","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:25.737047",41.448139,"tcp","147.32.84.59","36096","?>","95.96.47.106","4419","FPA_",0,NA,2,134,134,"flow=Background-Attempt-cmpgw-CVUT"
"2011/08/15 16:51:18.713602",0.24732,"udp","147.32.84.164","35410","<->","147.32.80.9","53","CON",0,0,2,150,75,"flow=From-Normal-V46-Grill"
"2011/08/15 16:59:10.548869",0.000542,"udp","210.251.55.112","5770","<->","147.32.84.229","13363","CON",0,0,2,560,75,"flow=Background-UDP-Established"
"2011/08/15 17:03:55.214398",0.000221,"udp","147.32.84.59","16426","<->","147.32.80.9","53","CON",0,0,2,308,84,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:13:21.133509",0.000238,"udp","147.32.86.102","51523","<->","147.32.80.9","53","CON",0,0,2,198,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:58:06.513754",0.000256,"udp","147.32.85.25","47331","<->","147.32.80.9","53","CON",0,0,2,208,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:09:21.112653",0.488459,"tcp","147.32.84.118","3566","->","109.171.73.50","6881","SRPA_FSRPA",0,0,12,1141,632,"flow=Background-TCP-Established"
"2011/08/15 16:44:50.407733",0.009979,"udp","147.32.84.59","51282","<->","147.32.80.9","53","CON",0,0,2,566,87,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:08:19.818372",0.000329,"udp","147.32.84.59","58952","<->","147.32.80.9","53","CON",0,0,2,266,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:50:42.989382",6.026446,"icmp","213.109.3.211","0x0303","->","147.32.84.229","0x2544","URP",0,NA,3,570,570,"flow=Background"
"2011/08/15 16:51:14.334413",0.135973,"udp","147.32.84.229","13363","<->","99.232.203.107","47670","CON",0,0,2,136,76,"flow=Background-UDP-Established"
"2011/08/15 16:55:31.209632",0.108197,"tcp","147.32.86.15","2441","->","194.53.0.168","80","FSPA_FSPA",0,0,19,12663,1389,"flow=Background-TCP-Established"
"2011/08/15 17:11:11.407300",0.077863,"udp","147.32.84.59","54100","<->","147.32.80.9","53","CON",0,0,2,202,71,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:46:13.842898",0.000194,"udp","147.32.85.25","45415","<->","147.32.80.9","53","CON",0,0,2,207,66,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:03:18.912822",0.000227,"udp","147.32.84.138","58627","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:18.883273",0.000519,"udp","217.251.136.78","12314","<->","147.32.84.229","13363","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 16:58:56.673077",0.375658,"udp","147.32.84.59","63942","<->","147.32.80.9","53","CON",0,0,2,275,80,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:59:22.901316",61.055321,"tcp","78.101.220.45","51066","->","147.32.84.59","443","FSPA_FSA",0,0,7,487,301,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:50:08.913996",0.000299,"udp","147.32.85.25","43571","<->","147.32.80.9","53","CON",0,0,2,207,66,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:53:31.268086",0.000645,"udp","79.215.130.151","61882","<->","147.32.84.229","13363","CON",0,0,2,133,73,"flow=Background-UDP-Established"
"2011/08/15 17:02:34.133569",146.44339,"udp","147.32.84.229","13363","<->","59.121.239.125","21320","CON",0,0,4,1700,292,"flow=Background-UDP-Established"
"2011/08/15 16:44:51.823622",145.737946,"udp","147.32.84.229","13363","<->","80.6.163.189","25607","CON",0,0,6,405,225,"flow=Background-UDP-Established"
"2011/08/15 17:01:41.548445",0.000703,"udp","98.244.7.79","5317","<->","147.32.84.229","13363","CON",0,0,2,239,177,"flow=Background-UDP-Established"
"2011/08/15 17:02:03.717774",0.372604,"tcp","67.195.111.228","40470","->","147.32.84.2","80","FSPA_FSPA",0,0,10,2272,718,"flow=Background-TCP-Established"
"2011/08/15 17:00:29.735544",9.20877,"tcp","66.194.55.249","7952","->","147.32.84.2","80","FSPA_FSPA",0,0,12,2719,840,"flow=Background-TCP-Established"
"2011/08/15 16:53:34.422763",0.017239,"udp","147.32.86.50","51369","<->","147.32.80.9","53","CON",0,0,2,260,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:46:22.344000",0.000851,"udp","187.114.160.244","34174","<->","147.32.84.229","13363","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 16:49:04.334796",0.00036,"udp","147.32.86.77","47602","<->","147.32.80.9","53","CON",0,0,2,335,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:59:49.013203",188.150009,"arp","147.32.87.1",NA,"who","147.32.87.35",NA,"INT",NA,NA,3,180,180,"flow=Background"
"2011/08/15 16:49:47.722904",0.000433,"udp","115.177.115.108","31977","<->","147.32.84.229","443","CON",0,0,2,128,60,"flow=Background-UDP-Established"
"2011/08/15 17:12:06.990997",0.000288,"udp","95.247.12.50","62104","->","147.32.84.118","1150","INT",0,NA,1,145,145,"flow=Background-UDP-Attempt"
